actor_id,first_name,last_name,last_update_x,film_id,last_update_y,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
77,CARY,MCCONAUGHEY,2006-02-15 04:34:33,749,2006-02-15 05:05:03,RULES HUMAN,A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House,2006,1,,6,4.99,153,19.99,R,"{'Deleted Scenes', 'Behind the Scenes'}",2006-02-15 05:03:42
127,KEVIN,GARLAND,2006-02-15 04:34:33,749,2006-02-15 05:05:03,RULES HUMAN,A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House,2006,1,,6,4.99,153,19.99,R,"{'Deleted Scenes', 'Behind the Scenes'}",2006-02-15 05:03:42
161,HARVEY,HOPE,2006-02-15 04:34:33,749,2006-02-15 05:05:03,RULES HUMAN,A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House,2006,1,,6,4.99,153,19.99,R,"{'Deleted Scenes', 'Behind the Scenes'}",2006-02-15 05:03:42
1,PENELOPE,GUINESS,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
4,JENNIFER,DAVIS,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
13,UMA,WOOD,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
24,CAMERON,STREEP,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
61,CHRISTIAN,NEESON,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
64,RAY,JOHANSSON,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
96,GENE,WILLIS,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
137,MORGAN,WILLIAMS,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
164,HUMPHREY,WILLIS,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
165,AL,GARLAND,2006-02-15 04:34:33,832,2006-02-15 05:05:03,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
1,PENELOPE,GUINESS,2006-02-15 04:34:33,939,2006-02-15 05:05:03,VERTIGO NORTHWEST,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,2006,1,,4,2.99,90,17.99,R,"{'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
116,DAN,STREEP,2006-02-15 04:34:33,939,2006-02-15 05:05:03,VERTIGO NORTHWEST,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,2006,1,,4,2.99,90,17.99,R,"{'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
119,WARREN,JACKMAN,2006-02-15 04:34:33,939,2006-02-15 05:05:03,VERTIGO NORTHWEST,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,2006,1,,4,2.99,90,17.99,R,"{'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
196,BELA,WALKEN,2006-02-15 04:34:33,939,2006-02-15 05:05:03,VERTIGO NORTHWEST,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,2006,1,,4,2.99,90,17.99,R,"{'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
1,PENELOPE,GUINESS,2006-02-15 04:34:33,970,2006-02-15 05:05:03,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,1,,7,0.99,52,11.99,NC-17,"{'Deleted Scenes', 'Commentaries'}",2006-02-15 05:03:42
14,VIVIEN,BERGEN,2006-02-15 04:34:33,970,2006-02-15 05:05:03,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,1,,7,0.99,52,11.99,NC-17,"{'Deleted Scenes', 'Commentaries'}",2006-02-15 05:03:42
54,PENELOPE,PINKETT,2006-02-15 04:34:33,970,2006-02-15 05:05:03,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,1,,7,0.99,52,11.99,NC-17,"{'Deleted Scenes', 'Commentaries'}",2006-02-15 05:03:42
89,CHARLIZE,DENCH,2006-02-15 04:34:33,970,2006-02-15 05:05:03,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,1,,7,0.99,52,11.99,NC-17,"{'Deleted Scenes', 'Commentaries'}",2006-02-15 05:03:42
127,KEVIN,GARLAND,2006-02-15 04:34:33,970,2006-02-15 05:05:03,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,1,,7,0.99,52,11.99,NC-17,"{'Deleted Scenes', 'Commentaries'}",2006-02-15 05:03:42
138,LUCILLE,DEE,2006-02-15 04:34:33,970,2006-02-15 05:05:03,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,1,,7,0.99,52,11.99,NC-17,"{'Deleted Scenes', 'Commentaries'}",2006-02-15 05:03:42
1,PENELOPE,GUINESS,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
10,CHRISTIAN,GABLE,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
32,TIM,HACKMAN,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
46,PARKER,GOLDBERG,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
49,ANNE,CRONYN,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
53,MENA,TEMPLE,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
64,RAY,JOHANSSON,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
101,SUSAN,DAVIS,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
102,WALTER,TORN,2006-02-15 04:34:33,980,2006-02-15 05:05:03,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
2,NICK,WAHLBERG,2006-02-15 04:34:33,3,2006-02-15 05:05:03,ADAPTATION HOLES,A Astounding Reflection of a Lumberjack And a Car who must Sink a Lumberjack in A Baloon Factory,2006,1,,7,2.99,50,18.99,NC-17,"{'Deleted Scenes', 'Trailers'}",2006-02-15 05:03:42
19,BOB,FAWCETT,2006-02-15 04:34:33,3,2006-02-15 05:05:03,ADAPTATION HOLES,A Astounding Reflection of a Lumberjack And a Car who must Sink a Lumberjack in A Baloon Factory,2006,1,,7,2.99,50,18.99,NC-17,"{'Deleted Scenes', 'Trailers'}",2006-02-15 05:03:42
24,CAMERON,STREEP,2006-02-15 04:34:33,3,2006-02-15 05:05:03,ADAPTATION HOLES,A Astounding Reflection of a Lumberjack And a Car who must Sink a Lumberjack in A Baloon Factory,2006,1,,7,2.99,50,18.99,NC-17,"{'Deleted Scenes', 'Trailers'}",2006-02-15 05:03:42
64,RAY,JOHANSSON,2006-02-15 04:34:33,3,2006-02-15 05:05:03,ADAPTATION HOLES,A Astounding Reflection of a Lumberjack And a Car who must Sink a Lumberjack in A Baloon Factory,2006,1,,7,2.99,50,18.99,NC-17,"{'Deleted Scenes', 'Trailers'}",2006-02-15 05:03:42
123,JULIANNE,DENCH,2006-02-15 04:34:33,3,2006-02-15 05:05:03,ADAPTATION HOLES,A Astounding Reflection of a Lumberjack And a Car who must Sink a Lumberjack in A Baloon Factory,2006,1,,7,2.99,50,18.99,NC-17,"{'Deleted Scenes', 'Trailers'}",2006-02-15 05:03:42
2,NICK,WAHLBERG,2006-02-15 04:34:33,31,2006-02-15 05:05:03,APACHE DIVINE,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,1,,5,4.99,92,16.99,NC-17,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
15,CUBA,OLIVIER,2006-02-15 04:34:33,31,2006-02-15 05:05:03,APACHE DIVINE,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,1,,5,4.99,92,16.99,NC-17,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
49,ANNE,CRONYN,2006-02-15 04:34:33,31,2006-02-15 05:05:03,APACHE DIVINE,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,1,,5,4.99,92,16.99,NC-17,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
60,HENRY,BERRY,2006-02-15 04:34:33,31,2006-02-15 05:05:03,APACHE DIVINE,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,1,,5,4.99,92,16.99,NC-17,"{'Deleted Scenes', 'Commentaries', 'Behind the Scenes'}",2006-02-15 05:03:42
2,NICK,WAHLBERG,2006-02-15 04:34:33,47,2006-02-15 05:05:03,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,{'Commentaries'},2006-02-15 05:03:42
8,MATTHEW,JOHANSSON,2006-02-15 04:34:33,47,2006-02-15 05:05:03,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,{'Commentaries'},2006-02-15 05:03:42
89,CHARLIZE,DENCH,2006-02-15 04:34:33,47,2006-02-15 05:05:03,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,{'Commentaries'},2006-02-15 05:03:42
95,DARYL,WAHLBERG,2006-02-15 04:34:33,47,2006-02-15 05:05:03,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,{'Commentaries'},2006-02-15 05:03:42
127,KEVIN,GARLAND,2006-02-15 04:34:33,47,2006-02-15 05:05:03,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,{'Commentaries'},2006-02-15 05:03:42
143,RIVER,DEAN,2006-02-15 04:34:33,47,2006-02-15 05:05:03,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,{'Commentaries'},2006-02-15 05:03:42
153,MINNIE,KILMER,2006-02-15 04:34:33,47,2006-02-15 05:05:03,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,{'Commentaries'},2006-02-15 05:03:42
158,VIVIEN,BASINGER,2006-02-15 04:34:33,47,2006-02-15 05:05:03,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,{'Commentaries'},2006-02-15 05:03:42
2,NICK,WAHLBERG,2006-02-15 04:34:33,105,2006-02-15 05:05:03,BULL SHAWSHANK,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,,6,0.99,125,21.99,NC-17,{'Deleted Scenes'},2006-02-15 05:03:42
23,SANDRA,KILMER,2006-02-15 04:34:33,105,2006-02-15 05:05:03,BULL SHAWSHANK,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,,6,0.99,125,21.99,NC-17,{'Deleted Scenes'},2006-02-15 05:03:42
29,ALEC,WAYNE,2006-02-15 04:34:33,105,2006-02-15 05:05:03,BULL SHAWSHANK,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,,6,0.99,125,21.99,NC-17,{'Deleted Scenes'},2006-02-15 05:03:42
43,KIRK,JOVOVICH,2006-02-15 04:34:33,105,2006-02-15 05:05:03,BULL SHAWSHANK,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,,6,0.99,125,21.99,NC-17,{'Deleted Scenes'},2006-02-15 05:03:42
116,DAN,STREEP,2006-02-15 04:34:33,105,2006-02-15 05:05:03,BULL SHAWSHANK,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,,6,0.99,125,21.99,NC-17,{'Deleted Scenes'},2006-02-15 05:03:42
123,JULIANNE,DENCH,2006-02-15 04:34:33,105,2006-02-15 05:05:03,BULL SHAWSHANK,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,,6,0.99,125,21.99,NC-17,{'Deleted Scenes'},2006-02-15 05:03:42
144,ANGELA,WITHERSPOON,2006-02-15 04:34:33,105,2006-02-15 05:05:03,BULL SHAWSHANK,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,,6,0.99,125,21.99,NC-17,{'Deleted Scenes'},2006-02-15 05:03:42
150,JAYNE,NOLTE,2006-02-15 04:34:33,105,2006-02-15 05:05:03,BULL SHAWSHANK,A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies,2006,1,,6,0.99,125,21.99,NC-17,{'Deleted Scenes'},2006-02-15 05:03:42
2,NICK,WAHLBERG,2006-02-15 04:34:33,132,2006-02-15 05:05:03,CHAINSAW UPTOWN,A Beautiful Documentary of a Boy And a Robot who must Discover a Squirrel in Australia,2006,1,,6,0.99,114,25.99,PG,"{'Deleted Scenes', 'Behind the Scenes'}",2006-02-15 05:03:42
134,GENE,HOPKINS,2006-02-15 04:34:33,132,2006-02-15 05:05:03,CHAINSAW UPTOWN,A Beautiful Documentary of a Boy And a Robot who must Discover a Squirrel in Australia,2006,1,,6,0.99,114,25.99,PG,"{'Deleted Scenes', 'Behind the Scenes'}",2006-02-15 05:03:42
2,NICK,WAHLBERG,2006-02-15 04:34:33,145,2006-02-15 05:05:03,CHISUM BEHAVIOR,A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India,2006,1,,5,4.99,124,25.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
134,GENE,HOPKINS,2006-02-15 04:34:33,145,2006-02-15 05:05:03,CHISUM BEHAVIOR,A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India,2006,1,,5,4.99,124,25.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
147,FAY,WINSLET,2006-02-15 04:34:33,145,2006-02-15 05:05:03,CHISUM BEHAVIOR,A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India,2006,1,,5,4.99,124,25.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
199,JULIA,FAWCETT,2006-02-15 04:34:33,145,2006-02-15 05:05:03,CHISUM BEHAVIOR,A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India,2006,1,,5,4.99,124,25.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
2,NICK,WAHLBERG,2006-02-15 04:34:33,226,2006-02-15 05:05:03,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,1,,4,4.99,56,20.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
23,SANDRA,KILMER,2006-02-15 04:34:33,226,2006-02-15 05:05:03,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,1,,4,4.99,56,20.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
25,KEVIN,BLOOM,2006-02-15 04:34:33,226,2006-02-15 05:05:03,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,1,,4,4.99,56,20.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
29,ALEC,WAYNE,2006-02-15 04:34:33,226,2006-02-15 05:05:03,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,1,,4,4.99,56,20.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
56,DAN,HARRIS,2006-02-15 04:34:33,226,2006-02-15 05:05:03,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,1,,4,4.99,56,20.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
66,MARY,TANDY,2006-02-15 04:34:33,226,2006-02-15 05:05:03,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,1,,4,4.99,56,20.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
148,EMILY,DEE,2006-02-15 04:34:33,226,2006-02-15 05:05:03,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,1,,4,4.99,56,20.99,G,"{'Commentaries', 'Behind the Scenes', 'Trailers'}",2006-02-15 05:03:42
2,NICK,WAHLBERG,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
41,JODIE,DEGENERES,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
52,CARMEN,HUNT,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
63,CAMERON,WRAY,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
70,MICHELLE,MCCONAUGHEY,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
72,SEAN,WILLIAMS,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
83,BEN,WILLIS,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
86,GREG,CHAPLIN,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
113,MORGAN,HOPKINS,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
129,DARYL,CRAWFORD,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
137,MORGAN,WILLIAMS,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
155,IAN,TANDY,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
197,REESE,WEST,2006-02-15 04:34:33,249,2006-02-15 05:05:03,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,{'Commentaries'},2006-02-15 05:03:42
